id,date,region,product_id,customer_id,quantity,amount
5256,2025-03-08T00:00:00,East,6,327,11,3196.08
5257,2026-02-01T00:00:00,North,11,56,12,4573.63
5258,2025-03-23T00:00:00,East,5,12,9,1884.33
5259,2025-07-22T00:00:00,East,12,67,9,2346.21
5260,2026-02-26T00:00:00,East,13,345,17,1373.7
5261,2025-10-13T00:00:00,East,14,309,7,3187.27
5262,2026-01-01T00:00:00,South,1,323,18,1889
5263,2025-08-30T00:00:00,West,6,100,11,2564.97
5264,2025-09-12T00:00:00,North,17,316,13,5024.64
5265,2025-06-06T00:00:00,South,3,289,6,2186.47
5266,2026-01-02T00:00:00,North,4,336,14,3326.77
5267,2026-03-06T00:00:00,North,6,281,5,1492.78
5268,2025-08-31T00:00:00,East,3,306,7,3095.4
5269,2025-12-12T00:00:00,West,11,361,12,4930.43
5270,2026-01-30T00:00:00,East,23,60,9,2928.74
5271,2025-05-05T00:00:00,West,5,416,11,2566.2
5272,2025-09-10T00:00:00,East,10,30,6,2066.91
5273,2025-04-22T00:00:00,North,4,327,11,2214.36
5274,2026-01-12T00:00:00,North,5,259,5,1141.22
5275,2025-12-03T00:00:00,East,4,374,15,3243.57
5276,2025-10-23T00:00:00,South,16,336,14,6153.96
5277,2026-01-19T00:00:00,East,17,40,12,5207.24
5278,2025-02-17T00:00:00,West,4,202,5,1141.04
5279,2025-07-12T00:00:00,East,9,397,5,1564.65
5280,2026-01-18T00:00:00,West,4,400,13,2874.74
5281,2025-10-26T00:00:00,North,12,251,5,1286.14
5282,2025-05-29T00:00:00,East,17,243,15,5496.01
5283,2025-11-25T00:00:00,North,5,33,11,2488.7
5284,2025-10-25T00:00:00,South,23,299,5,2184.14
5285,2025-11-24T00:00:00,South,17,218,9,3855.79
5286,2025-11-11T00:00:00,West,24,480,11,4993.15
5287,2025-02-15T00:00:00,West,6,211,12,3562.44
5288,2025-05-13T00:00:00,East,10,303,12,3895.08
5289,2025-07-12T00:00:00,South,7,389,8,3332.59
5290,2026-03-23T00:00:00,West,22,104,5,728.66
5291,2026-03-10T00:00:00,South,25,22,14,3631.03
5292,2025-12-06T00:00:00,South,1,168,16,1711.58
5293,2026-02-01T00:00:00,East,1,160,25,2680.57
5294,2026-04-04T00:00:00,South,5,217,11,2434.57
5295,2025-03-04T00:00:00,North,2,52,11,2949.42
5296,2026-04-29T00:00:00,South,11,53,14,5136.86
5297,2025-04-23T00:00:00,West,25,105,14,3610.18
5298,2025-06-11T00:00:00,West,4,215,10,2544.81
5299,2025-11-07T00:00:00,West,18,97,6,1691
5300,2025-10-08T00:00:00,South,18,4,11,2582.8
5301,2025-10-10T00:00:00,East,22,256,12,2079.46
5302,2025-09-09T00:00:00,West,24,414,7,3533.07
5303,2025-06-15T00:00:00,South,12,395,14,3310.01
5304,2025-12-29T00:00:00,South,8,15,11,2340.8
5305,2026-04-29T00:00:00,East,25,137,5,1403.88
5306,2026-01-04T00:00:00,South,5,298,12,2745.21
5307,2025-04-07T00:00:00,West,22,131,5,1117.44
5308,2025-06-11T00:00:00,South,13,81,15,1175.66
5309,2026-01-03T00:00:00,South,5,41,11,2803.5
5310,2025-06-29T00:00:00,East,20,288,13,2944.06
5311,2025-02-12T00:00:00,South,2,54,6,1541.85
5312,2026-03-21T00:00:00,West,3,281,7,2344.25
5313,2026-02-15T00:00:00,North,5,338,8,2002.9
5314,2026-01-22T00:00:00,East,20,77,8,1893.45
5315,2025-08-11T00:00:00,West,7,98,10,3296.59
5316,2026-01-07T00:00:00,East,17,26,12,5230.57
5317,2025-09-14T00:00:00,South,19,294,8,2319.42
5318,2025-10-31T00:00:00,West,4,496,10,2272.39
5319,2025-03-05T00:00:00,South,4,392,9,2399.35
5320,2025-09-04T00:00:00,East,18,193,7,1678.75
5321,2025-04-17T00:00:00,South,12,347,7,1897.64
5322,2025-03-15T00:00:00,South,13,309,19,1596.9
5323,2025-11-13T00:00:00,West,8,183,13,2823.61
5324,2026-01-15T00:00:00,South,21,70,9,4627.46
5325,2025-10-22T00:00:00,West,19,366,8,2682.56
5326,2026-01-30T00:00:00,South,3,373,12,4800.61
5327,2026-02-23T00:00:00,South,3,434,6,2436.85
5328,2026-04-16T00:00:00,North,12,193,15,3293.88
5329,2025-11-28T00:00:00,South,16,12,5,2520.43
5330,2025-01-18T00:00:00,West,4,407,5,1277.3
5331,2026-02-05T00:00:00,West,24,444,14,6835.18
5332,2026-03-24T00:00:00,West,18,322,11,2193.72
5333,2025-08-15T00:00:00,East,11,14,9,3550.07
5334,2025-11-01T00:00:00,North,18,493,7,1985.87
5335,2025-07-19T00:00:00,North,19,398,9,2767.99
5336,2026-04-10T00:00:00,West,23,11,8,3430.39
5337,2026-04-18T00:00:00,South,7,484,12,4936.83
5338,2026-04-06T00:00:00,East,16,92,5,2179.1
5339,2026-01-01T00:00:00,South,25,278,12,3701.56
5340,2026-01-21T00:00:00,North,8,181,15,2775.82
5341,2026-02-07T00:00:00,East,16,42,14,7067.47
5342,2025-11-21T00:00:00,South,13,169,18,1330.35
5343,2026-04-15T00:00:00,North,21,236,15,7006.03
5344,2026-02-13T00:00:00,East,4,336,14,3010.67
5345,2026-04-29T00:00:00,West,22,399,13,3001.94
5346,2025-04-29T00:00:00,South,22,237,5,1109.87
5347,2026-04-10T00:00:00,East,1,189,21,2089.84
5348,2026-01-28T00:00:00,North,10,352,14,4418.74
5349,2026-03-15T00:00:00,North,12,457,9,2097.43
5350,2025-07-08T00:00:00,South,15,431,15,7454.79
5351,2025-10-16T00:00:00,South,4,480,6,1437.54
5352,2026-02-23T00:00:00,South,14,123,6,2896.88
5353,2025-04-17T00:00:00,South,7,243,14,5457.1
5354,2026-02-17T00:00:00,North,18,348,10,2142.76
5355,2026-01-05T00:00:00,West,13,274,25,1760.24
5356,2026-03-04T00:00:00,East,22,123,15,3449.23
5357,2026-02-19T00:00:00,South,16,290,5,1911.07
5358,2026-04-26T00:00:00,West,16,387,13,6010.62
5359,2025-07-22T00:00:00,North,19,190,8,2255.11
5360,2026-01-24T00:00:00,East,10,425,7,2034.67
5361,2026-03-26T00:00:00,South,6,456,14,4068.39
5362,2026-02-26T00:00:00,South,1,173,21,2436.92
5363,2026-02-27T00:00:00,West,18,359,13,3383.08
5364,2026-04-18T00:00:00,West,15,51,12,5479.8
5365,2025-07-02T00:00:00,North,21,49,13,5632.42
5366,2026-01-05T00:00:00,East,21,35,13,5623.77
5367,2025-12-02T00:00:00,West,6,225,12,2967.96
5368,2026-02-03T00:00:00,South,10,464,15,4957.06
5369,2026-04-11T00:00:00,West,5,384,10,2277.05
5370,2025-01-01T00:00:00,West,15,472,5,2235.3
5371,2026-02-01T00:00:00,East,24,270,9,4255.31
5372,2026-04-10T00:00:00,South,9,184,14,4127.14
5373,2025-08-27T00:00:00,West,21,56,6,2880.72
5374,2026-02-27T00:00:00,South,9,237,11,3408.86
5375,2026-02-13T00:00:00,East,16,325,11,5097.73
5376,2026-03-17T00:00:00,West,25,180,9,1858.81
5377,2026-02-14T00:00:00,West,20,78,5,1003.44
5378,2026-01-30T00:00:00,South,3,311,8,3171.74
5379,2026-01-02T00:00:00,West,24,148,14,6469.2
5380,2025-11-03T00:00:00,West,21,11,7,3572.08
5381,2026-01-21T00:00:00,North,17,162,8,3408.47
5382,2026-01-23T00:00:00,East,25,201,10,2996.13
5383,2026-02-16T00:00:00,South,12,482,10,2047.33
5384,2026-02-24T00:00:00,East,23,385,14,5364.84
5385,2025-04-22T00:00:00,East,10,403,15,4983.25
5386,2025-04-27T00:00:00,South,22,51,11,2101.65
5387,2026-01-15T00:00:00,North,10,184,13,3740.19
5388,2026-01-10T00:00:00,West,23,258,11,4272.46
5389,2025-02-14T00:00:00,South,8,253,5,1052.58
5390,2026-03-31T00:00:00,East,13,53,23,1871.29
5391,2026-02-09T00:00:00,East,23,430,12,4940.97
5392,2026-03-11T00:00:00,East,1,106,18,2141.07
5393,2026-02-05T00:00:00,West,5,257,8,2021.3
5394,2026-03-05T00:00:00,South,16,159,12,5470.04
5395,2025-09-24T00:00:00,South,15,265,10,3933.98
5396,2026-01-22T00:00:00,South,1,14,22,2177.84
5397,2026-02-04T00:00:00,East,10,199,9,2923.79
5398,2026-02-18T00:00:00,South,4,407,6,1538.89
5399,2025-06-11T00:00:00,East,17,130,11,4890.31
5400,2026-01-17T00:00:00,West,16,379,6,2381.33
5401,2026-02-15T00:00:00,East,12,49,13,3519.04
5402,2025-02-10T00:00:00,East,11,356,8,3009.24
5403,2025-11-12T00:00:00,West,10,281,8,2467.33
5404,2025-07-31T00:00:00,East,5,367,14,3182.32
5405,2026-02-06T00:00:00,West,10,378,8,2630.79
5406,2025-09-07T00:00:00,East,13,370,18,1254.78
5407,2026-03-30T00:00:00,East,21,288,11,5244.23
5408,2025-07-03T00:00:00,West,21,205,6,2982.04
5409,2026-03-23T00:00:00,West,8,112,12,1943.22
5410,2026-04-01T00:00:00,West,9,60,7,2155.11
5411,2025-12-03T00:00:00,East,17,106,9,4034.96
5412,2026-04-02T00:00:00,South,7,425,14,4927.26
5413,2026-03-08T00:00:00,South,19,286,10,2793.32
5414,2025-09-12T00:00:00,East,19,365,11,3690.43
5415,2026-03-21T00:00:00,North,16,75,10,4141.77
5416,2026-04-28T00:00:00,East,8,29,11,2269.53
5417,2026-02-14T00:00:00,East,23,473,10,3880.61
5418,2026-04-12T00:00:00,South,25,44,6,1845.68
5419,2025-12-10T00:00:00,South,23,356,15,5006.28
5420,2025-09-26T00:00:00,East,15,431,8,3567.98
5421,2026-03-27T00:00:00,North,2,234,15,3400.74
5422,2025-07-20T00:00:00,South,20,142,13,2531.91
5423,2026-02-13T00:00:00,West,1,299,18,1661.62
5424,2026-04-20T00:00:00,West,13,380,16,1432.31
5425,2026-01-04T00:00:00,East,18,413,12,2649.65
5426,2025-12-16T00:00:00,West,16,158,10,4797.67
5427,2026-03-07T00:00:00,North,7,283,11,4552.12
5428,2025-11-21T00:00:00,North,13,242,24,2120.86
5429,2025-06-20T00:00:00,West,19,292,13,4018.17
5430,2026-02-08T00:00:00,West,11,29,5,1799.16
5431,2025-11-19T00:00:00,East,13,398,16,1285.7
5432,2025-02-15T00:00:00,West,13,37,25,1936.49
5433,2026-02-17T00:00:00,North,23,411,6,2010.99
5434,2026-03-23T00:00:00,East,10,434,11,3826.83
5435,2026-02-12T00:00:00,South,22,428,14,3109.92
5436,2026-01-29T00:00:00,East,18,405,9,2552.49
5437,2026-03-20T00:00:00,West,20,143,13,2249.28
5438,2026-01-15T00:00:00,North,17,216,14,5125.8
5439,2026-01-17T00:00:00,South,12,334,13,2830.98
5440,2026-02-25T00:00:00,East,22,287,13,2626.13
5441,2025-10-19T00:00:00,North,5,218,14,3284.69
5442,2026-02-26T00:00:00,South,4,152,13,3406.17
5443,2025-12-16T00:00:00,West,13,140,24,1685.69
5444,2025-04-27T00:00:00,South,9,63,5,1637.86
5445,2026-02-02T00:00:00,South,24,221,12,5695.74
5446,2026-04-03T00:00:00,West,23,154,8,2902.09
5447,2025-12-29T00:00:00,South,23,110,13,5018.38
5448,2025-02-10T00:00:00,North,15,442,13,5557.84
5449,2025-03-26T00:00:00,North,18,390,6,1297.96
5450,2026-04-02T00:00:00,West,24,192,6,3022.74
5451,2025-09-05T00:00:00,West,16,426,10,4077.53
5452,2025-02-13T00:00:00,South,17,77,14,6288.51
5453,2026-03-05T00:00:00,East,7,112,5,2153.99
5454,2026-02-13T00:00:00,North,21,208,6,3215.84
5455,2026-01-18T00:00:00,West,2,227,13,3405.78
5456,2026-02-04T00:00:00,East,5,269,8,1843.71
5457,2025-10-31T00:00:00,North,17,313,11,4550.12
5458,2026-02-20T00:00:00,West,12,308,14,3059.31
5459,2026-02-14T00:00:00,East,7,36,6,2143.28
5460,2026-03-01T00:00:00,West,23,226,7,2057.23
5461,2025-04-22T00:00:00,West,21,493,9,3697.71
5462,2025-04-12T00:00:00,South,20,30,5,1108.03
5463,2025-10-14T00:00:00,North,23,396,5,1859.94
5464,2026-01-22T00:00:00,South,18,108,14,3760.21
5465,2026-03-26T00:00:00,East,15,337,6,2909.45
5466,2025-07-09T00:00:00,North,9,226,13,4485.19
5467,2026-02-21T00:00:00,West,20,76,6,1227.64
5468,2025-11-11T00:00:00,West,9,3,11,3757.26
5469,2025-11-03T00:00:00,North,4,235,14,3392.96
5470,2026-01-21T00:00:00,East,15,499,13,5910.82
5471,2026-03-04T00:00:00,West,17,85,7,2437.96
5472,2025-12-13T00:00:00,North,18,2,14,3105.06
5473,2026-02-15T00:00:00,South,12,323,10,2127.49
5474,2025-04-28T00:00:00,West,12,6,8,1642.39
5475,2026-03-05T00:00:00,East,19,179,6,1884.45
5476,2026-03-01T00:00:00,South,14,117,8,3598.57
5477,2026-03-18T00:00:00,South,25,420,9,2973.88
5478,2025-03-20T00:00:00,West,24,206,9,3590.03
5479,2025-02-01T00:00:00,North,7,293,5,1868.77
5480,2025-01-04T00:00:00,East,18,96,15,3231.75
5481,2025-04-26T00:00:00,South,8,160,15,3260.91
5482,2026-04-16T00:00:00,East,24,76,11,4865.66
5483,2025-11-28T00:00:00,West,21,431,15,8128.68
5484,2025-08-09T00:00:00,West,15,134,12,5462.39
5485,2025-06-13T00:00:00,East,15,321,13,6231.81
5486,2026-01-02T00:00:00,West,5,500,8,1842.73
5487,2026-01-26T00:00:00,North,15,456,15,6076.49
5488,2025-10-20T00:00:00,South,14,113,10,5211.24
5489,2026-01-18T00:00:00,West,18,167,12,3381.64
5490,2026-03-04T00:00:00,West,19,310,10,2753.09
5491,2026-01-24T00:00:00,South,11,178,12,4873.93
5492,2026-01-16T00:00:00,North,17,188,9,3550.85
5493,2026-04-01T00:00:00,East,1,309,23,2702.41
5494,2026-03-13T00:00:00,West,11,304,8,2053.77
5495,2025-06-23T00:00:00,North,17,153,10,4617.75
5496,2026-01-13T00:00:00,North,5,143,10,2338.19
5497,2025-08-22T00:00:00,West,13,421,16,1466.53
5498,2026-03-26T00:00:00,West,4,227,9,1839.84
5499,2025-06-10T00:00:00,West,6,318,8,2102.28
5500,2026-04-25T00:00:00,West,15,407,9,4169.67
5501,2025-01-09T00:00:00,West,19,125,10,3373.07
5502,2026-03-22T00:00:00,East,24,289,12,4745.58
5503,2026-01-15T00:00:00,South,5,274,8,1727.68
5504,2026-03-07T00:00:00,East,1,56,23,2732.97
5505,2026-01-10T00:00:00,West,11,463,10,3196.14
5506,2025-06-28T00:00:00,North,20,365,15,3491.8
5507,2025-09-17T00:00:00,West,8,80,5,1156.68
5508,2026-02-18T00:00:00,North,15,5,14,5599.93
5509,2026-02-11T00:00:00,East,2,114,7,1863.3
5510,2026-01-11T00:00:00,West,4,15,7,1660.88
5511,2026-01-10T00:00:00,North,7,111,11,4258.76
5512,2026-03-25T00:00:00,South,25,115,7,1890.4
5513,2025-06-26T00:00:00,South,14,335,10,4391.45
5514,2025-11-21T00:00:00,South,3,307,7,2432.63
5515,2025-05-22T00:00:00,South,5,359,11,2435.26
5516,2025-07-01T00:00:00,North,19,405,13,4154
5517,2025-04-04T00:00:00,North,14,219,12,4730.98
5518,2026-01-10T00:00:00,North,13,492,23,2017.52
5519,2025-07-09T00:00:00,South,7,494,10,3662.83
5520,2026-02-17T00:00:00,South,13,250,15,1103.7
5521,2025-07-19T00:00:00,South,20,221,5,1191.85
5522,2025-12-21T00:00:00,East,11,24,5,1677.11
5523,2026-01-20T00:00:00,North,3,468,10,4098.16
5524,2026-03-14T00:00:00,North,5,126,11,2908.18
5525,2025-06-02T00:00:00,West,12,213,15,3754.44
5526,2025-02-19T00:00:00,East,12,190,9,1851.44
5527,2026-02-17T00:00:00,West,11,273,15,4932.3
5528,2025-07-27T00:00:00,West,19,284,12,3920.43
5529,2026-02-24T00:00:00,East,6,122,13,3684.16
5530,2026-02-23T00:00:00,North,6,482,7,2049.71
5531,2026-01-18T00:00:00,South,24,485,12,5580.3
5532,2026-04-05T00:00:00,North,24,309,6,2737.47
5533,2026-02-03T00:00:00,South,10,405,12,3117.94
5534,2026-02-11T00:00:00,West,13,369,20,1664.36
5535,2025-05-22T00:00:00,South,11,279,10,3517.96
5536,2026-01-19T00:00:00,North,5,374,6,1660.74
5537,2025-03-08T00:00:00,South,11,250,13,4395.99
5538,2026-02-12T00:00:00,South,12,489,11,2910.92
5539,2025-07-10T00:00:00,East,19,491,7,2348.46
5540,2025-01-24T00:00:00,North,10,187,15,4312.36
5541,2025-01-21T00:00:00,East,6,447,15,3813.06
5542,2026-01-05T00:00:00,East,20,200,13,2954.96
5543,2025-04-13T00:00:00,West,1,187,20,2416.43
5544,2026-02-20T00:00:00,West,11,72,8,2581.39
5545,2026-01-10T00:00:00,West,24,485,7,3648.99
5546,2026-02-18T00:00:00,East,2,32,9,2046.23
5547,2026-03-18T00:00:00,South,15,296,6,2278.45
5548,2025-06-14T00:00:00,East,17,175,11,4520.91
5549,2025-11-19T00:00:00,West,20,106,12,2820.88
5550,2026-01-29T00:00:00,West,23,337,7,2571.58
5551,2025-02-20T00:00:00,West,10,44,12,3380.78
5552,2026-04-10T00:00:00,North,23,316,13,5463.03
5553,2025-05-04T00:00:00,East,4,280,14,3792.23
5554,2025-10-14T00:00:00,West,4,190,12,2623.04
5555,2026-02-26T00:00:00,East,3,272,8,2744.63
5556,2026-01-25T00:00:00,South,24,70,14,5716.38
5557,2026-04-23T00:00:00,East,16,495,9,4312.18
5558,2026-04-14T00:00:00,West,24,21,14,5807.36
5559,2026-04-22T00:00:00,South,10,163,11,3778.37
5560,2026-03-16T00:00:00,East,23,60,6,2201.29
5561,2026-03-29T00:00:00,South,9,274,15,3869.54
5562,2026-02-14T00:00:00,South,8,238,11,2422.24
5563,2025-02-04T00:00:00,South,19,424,7,2419.34
5564,2026-02-28T00:00:00,West,4,201,15,3334.02
5565,2026-02-04T00:00:00,East,13,168,19,1620.25
5566,2025-03-13T00:00:00,West,12,283,10,2473.69
5567,2026-03-07T00:00:00,South,20,234,11,2060.6
5568,2025-08-11T00:00:00,East,21,59,12,5655.58
5569,2026-04-10T00:00:00,West,22,245,7,1224.73
5570,2025-07-25T00:00:00,North,7,193,15,6552.2
5571,2026-03-14T00:00:00,West,11,276,11,2879.64
5572,2026-03-18T00:00:00,South,7,491,12,4472.55
5573,2026-01-28T00:00:00,East,25,90,10,3460.26
5574,2026-01-07T00:00:00,North,5,154,12,2714.83
5575,2025-04-29T00:00:00,East,11,396,12,4523.61
5576,2025-11-13T00:00:00,North,15,107,5,2233.34
5577,2026-02-16T00:00:00,South,7,290,7,2462.61
5578,2025-07-03T00:00:00,South,24,184,12,4692.39
5579,2025-10-25T00:00:00,North,22,380,6,1098.95
5580,2025-03-16T00:00:00,South,23,390,5,1751.02
5581,2025-08-04T00:00:00,South,20,250,7,1678.5
5582,2025-09-14T00:00:00,South,16,97,6,2505.55
5583,2026-04-24T00:00:00,West,4,397,11,2577.61
5584,2025-01-25T00:00:00,West,10,310,13,3897.28
5585,2026-01-25T00:00:00,East,19,70,9,3284.83
5586,2025-01-10T00:00:00,South,1,372,21,2452.53
5587,2025-05-16T00:00:00,East,12,444,12,3069.83
5588,2025-09-26T00:00:00,East,19,178,10,3497.97
5589,2025-06-10T00:00:00,North,11,442,15,6050.56
5590,2025-03-16T00:00:00,South,7,272,15,5187.05
5591,2026-02-06T00:00:00,North,22,379,9,1949.69
5592,2025-08-09T00:00:00,West,18,145,5,1149.23
5593,2026-03-24T00:00:00,South,24,155,7,3290.06
5594,2025-06-06T00:00:00,North,13,371,25,1839.2
5595,2026-02-22T00:00:00,North,7,472,10,4009.17
5596,2025-10-18T00:00:00,West,10,122,12,3249.2
5597,2026-03-03T00:00:00,North,2,415,8,2024.21
5598,2025-02-27T00:00:00,North,6,113,5,1453.88
5599,2026-01-29T00:00:00,South,23,45,9,3674.66
5600,2026-04-07T00:00:00,West,3,130,7,2695.75
5601,2025-07-30T00:00:00,West,25,454,14,4712.13
5602,2026-04-26T00:00:00,West,14,38,15,7554.78
5603,2026-02-16T00:00:00,East,13,471,19,1709.13
5604,2026-02-25T00:00:00,East,25,171,9,2596.15
5605,2026-04-28T00:00:00,West,25,228,8,2614.89
5606,2026-03-27T00:00:00,North,21,375,10,5254.37
5607,2025-06-01T00:00:00,North,19,27,9,3092.46
5608,2025-07-02T00:00:00,North,3,278,14,5861.47
5609,2026-03-17T00:00:00,East,8,395,14,2677.77
5610,2025-10-05T00:00:00,East,7,119,10,3587.4
5611,2025-08-29T00:00:00,North,13,23,19,1364.13
5612,2026-03-15T00:00:00,North,18,272,10,2219.06
5613,2025-02-07T00:00:00,South,16,403,15,6297.85
5614,2025-04-29T00:00:00,East,13,235,20,1544.25
5615,2025-04-13T00:00:00,North,11,492,14,5536.83
5616,2025-12-01T00:00:00,East,21,271,10,4858.81
5617,2026-04-14T00:00:00,North,15,118,7,3049.82
5618,2025-04-02T00:00:00,West,10,51,13,3669.01
5619,2025-11-03T00:00:00,North,25,157,9,2609.16
5620,2026-03-07T00:00:00,South,23,124,9,3616.43
5621,2026-01-07T00:00:00,West,3,320,8,2891.1
5622,2025-01-16T00:00:00,South,16,414,11,4797.13
5623,2026-04-11T00:00:00,East,9,206,11,3786.3
5624,2025-10-24T00:00:00,South,24,20,11,4530.39
5625,2026-02-23T00:00:00,South,9,169,5,1422.79
5626,2026-01-12T00:00:00,East,15,152,5,2010.35
5627,2026-01-17T00:00:00,South,24,359,9,4744.76
5628,2026-03-08T00:00:00,West,8,55,6,1023.56
5629,2025-12-09T00:00:00,West,1,8,19,2053.45
5630,2026-02-25T00:00:00,West,4,198,6,1448.72
5631,2025-03-12T00:00:00,East,3,258,7,2645.13
5632,2025-10-31T00:00:00,North,20,368,9,1979.71
5633,2025-12-21T00:00:00,West,13,500,25,1901.22
5634,2025-08-03T00:00:00,East,5,201,11,2882.54
5635,2025-12-11T00:00:00,South,11,470,8,3354.37
5636,2025-03-11T00:00:00,South,6,485,11,2581.99
5637,2026-02-10T00:00:00,East,19,4,12,4271.3
5638,2025-08-15T00:00:00,West,2,273,8,2045.34
5639,2025-09-05T00:00:00,East,13,320,21,1563.57
5640,2025-11-13T00:00:00,West,5,279,6,1563.9
5641,2026-01-07T00:00:00,East,25,318,9,2757.8
5642,2026-04-12T00:00:00,North,9,327,8,2380.2
5643,2025-02-28T00:00:00,East,17,98,10,4282.74
5644,2026-04-18T00:00:00,North,19,72,8,2779.59
5645,2026-03-23T00:00:00,West,19,236,9,2329.97
5646,2025-12-06T00:00:00,East,17,257,8,3661.53
5647,2025-05-11T00:00:00,North,8,203,12,2299.04
5648,2025-05-07T00:00:00,North,8,292,11,2049.31
5649,2026-01-24T00:00:00,South,3,183,11,4220.35
5650,2025-01-17T00:00:00,West,12,56,15,3598.12
5651,2026-04-23T00:00:00,East,16,115,6,2983.21
5652,2025-09-21T00:00:00,East,12,173,5,1351.01
5653,2026-01-01T00:00:00,South,18,33,6,1592.91
5654,2025-06-10T00:00:00,East,25,193,6,1716.37
5655,2026-03-28T00:00:00,North,25,264,8,2269.67
5656,2025-12-01T00:00:00,East,14,253,13,5756.83
5657,2025-03-10T00:00:00,South,25,448,8,2724.52
5658,2025-05-04T00:00:00,East,19,82,10,2974.77
5659,2026-03-05T00:00:00,East,20,272,8,1885.98
5660,2025-03-09T00:00:00,South,1,351,15,1820.41
5661,2026-02-27T00:00:00,South,25,381,7,1803.65
5662,2026-04-11T00:00:00,West,1,342,20,1946.04
5663,2026-02-15T00:00:00,South,13,13,19,1472.52
5664,2025-11-09T00:00:00,North,5,319,12,3211.03
5665,2025-05-03T00:00:00,West,20,481,14,3175.08
5666,2026-03-18T00:00:00,North,4,420,5,1168.15
5667,2026-02-15T00:00:00,West,5,111,7,1654.96
5668,2025-11-09T00:00:00,South,23,206,14,5514.87
5669,2026-01-10T00:00:00,West,21,159,14,6057.19
5670,2026-03-29T00:00:00,North,21,353,11,5607.76
5671,2025-09-26T00:00:00,North,23,210,12,4240.37
5672,2026-03-07T00:00:00,North,16,244,5,2116.89
5673,2026-02-23T00:00:00,East,20,56,15,2801.14
5674,2026-04-26T00:00:00,East,7,274,5,1958.74
5675,2026-02-19T00:00:00,North,11,482,10,3992.88
5676,2026-03-26T00:00:00,East,14,499,14,5468.47
5677,2026-03-21T00:00:00,West,12,344,6,1167.53
5678,2025-11-10T00:00:00,West,18,416,12,3155.53
5679,2025-07-13T00:00:00,North,25,163,11,2974.41
5680,2025-11-04T00:00:00,East,2,68,13,3060.92
5681,2025-01-31T00:00:00,South,1,42,25,2998.42
5682,2025-12-23T00:00:00,South,19,266,9,2773.31
5683,2026-04-05T00:00:00,East,25,306,13,4312.51
5684,2026-03-19T00:00:00,North,4,85,14,2900.97
5685,2025-12-25T00:00:00,East,12,152,5,1132.06
5686,2025-11-04T00:00:00,South,12,240,13,3492.15
5687,2025-09-26T00:00:00,South,25,188,8,2722.91
5688,2026-02-22T00:00:00,West,20,32,13,2669.84
5689,2026-01-14T00:00:00,East,12,384,13,3061.39
5690,2026-04-27T00:00:00,West,4,91,14,3306.78
5691,2025-10-19T00:00:00,West,2,367,12,3086.5
5692,2025-06-11T00:00:00,South,23,318,7,2527.84
5693,2026-03-23T00:00:00,West,21,239,6,1930.23
5694,2025-08-29T00:00:00,East,23,380,9,2984.82
5695,2026-02-27T00:00:00,North,13,131,22,1700.81
5696,2025-08-27T00:00:00,North,4,108,13,3362.29
5697,2025-03-08T00:00:00,North,12,145,15,3321.61
5698,2025-11-19T00:00:00,West,5,387,11,2630.05
5699,2026-01-07T00:00:00,West,13,274,15,1199.45
5700,2025-05-05T00:00:00,East,6,16,14,3497.67
5701,2025-06-06T00:00:00,East,13,27,17,1550.67
5702,2026-01-13T00:00:00,North,9,423,5,1577.18
5703,2026-03-14T00:00:00,West,11,250,10,2442.48
5704,2026-03-09T00:00:00,West,2,62,13,2268.76
5705,2025-08-13T00:00:00,South,20,433,9,2174.51
5706,2026-02-11T00:00:00,North,4,240,6,1627.83
5707,2026-03-28T00:00:00,West,12,437,7,1101.9
5708,2025-09-23T00:00:00,North,16,345,9,4006.87
5709,2025-04-30T00:00:00,East,25,131,15,4235.41
5710,2026-03-26T00:00:00,South,8,257,15,2816.59
5711,2026-01-29T00:00:00,East,9,467,14,4790.61
5712,2025-09-11T00:00:00,North,24,241,14,6767.66
5713,2026-02-25T00:00:00,North,17,371,8,3685.74
5714,2025-12-23T00:00:00,East,3,180,14,6193.95
5715,2025-08-16T00:00:00,West,17,277,9,3437.23
5716,2025-05-12T00:00:00,East,25,422,7,2413.49
5717,2026-04-24T00:00:00,East,5,79,6,1503.91
5718,2026-01-09T00:00:00,North,25,186,15,4734.83
5719,2026-02-08T00:00:00,South,19,180,13,4361.45
5720,2026-01-20T00:00:00,North,5,7,11,2382.71
5721,2025-10-10T00:00:00,North,16,324,11,5257.1
5722,2025-03-10T00:00:00,South,13,446,21,1602.51
5723,2025-12-28T00:00:00,West,15,419,5,2404.23
5724,2026-01-11T00:00:00,East,22,350,7,1600.78
5725,2026-01-12T00:00:00,East,9,173,13,4364.14
5726,2025-11-02T00:00:00,East,17,171,13,5162.19
5727,2026-03-10T00:00:00,West,19,186,15,3929.65
5728,2025-11-11T00:00:00,East,3,159,12,4807.17
5729,2026-01-27T00:00:00,South,17,382,8,3551.67
5730,2026-03-12T00:00:00,South,7,459,10,3621.87
5731,2026-01-23T00:00:00,West,11,345,7,2883.92
5732,2025-10-01T00:00:00,North,22,252,14,2948.77
5733,2026-03-24T00:00:00,West,9,247,7,1495.92
5734,2025-02-18T00:00:00,South,20,431,5,1039.16
5735,2025-02-03T00:00:00,South,12,393,10,2046.92
5736,2026-03-25T00:00:00,South,16,276,5,2355.21
5737,2026-01-27T00:00:00,North,14,399,10,4437.32
